rating,totalUserRatings,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,place,successMetric,nearestDistanceToTRH,successProbability,predictedLabel,existingLocation,ZIP3
4.5,7179.0,39.6736968,-104.822374,80014.0,aurora,8,4000,379434,188439,190995,34.8,33.9,36.0,220450,63411,25945,107517,67723,5530,3300,3448,31993,39445,1401.0,139091,82030,51032,322200.0,1401.0,1984,251550,56508,49568,20479,208777,198008,64924,32390,107517,61215,25574,195627,5376795,133062,376125,376125,133062,87278,300708,4000.0,32305.5,8.134538041227517,0.0,0,1,800
4.5,5566.0,39.8868248,-104.9890098,80234.0,denver,8,20000,715878,358669,357209,34.6,34.4,34.8,517163,65745,25873,211409,72661,15988,9630,9584,45636,83516,1397.0,306269,145172,142584,427600.0,1397.0,1970,519573,70359,161125,68300,426849,408318,76211,32308,211409,63132,25414,400938,9014680,287756,709801,709801,287756,138396,597236,20000.0,25047.0,7.867810139978561,0.0,0,1,802
4.4,7364.0,38.8767508,-104.7208871,80922.0,colorado springs,8,16000,471686,236066,235620,34.7,33.3,36.4,364404,29617,13271,84879,67719,8717,7017,6635,35506,52298,1196.0,194008,111167,73621,294500.0,1196.0,1984,313413,48687,74810,37299,242373,228329,65750,32830,84879,27900,13010,235062,4970330,184788,457146,457146,184788,117164,381167,16000.0,32401.6,7.264753928416683,0.0,0,1,809
4.4,3545.0,39.6503046,-105.003593,80110.0,englewood,8,24785,34840,17028,17812,36.4,36.3,36.4,29861,796,371,6538,66399,726,753,763,40749,4178,1224.0,16755,7576,8180,379300.0,1224.0,1961,25963,4598,7530,2587,21283,20484,66033,33929,6538,772,353,20060,463765,15756,34453,34453,15756,7266,29969,24785.0,15598.000000000002,8.358402523347182,0.0,0,1,801
4.4,5326.0,39.7966512,-105.079576,80002.0,arvada,8,3455,120229,59038,61191,40.0,38.5,41.4,107118,1229,2529,17237,92669,1356,770,871,45270,6157,1444.0,48408,35653,11330,424100.0,1444.0,1978,87084,16777,23970,10823,68885,66149,82703,39758,17237,1128,2482,65026,1596185,46983,119816,119816,46983,31339,99243,3455.0,23434.4,7.8678101399786735,0.0,0,1,800
4.4,2930.0,39.5115861,-104.7676245,80134.0,parker,8,57630,55460,27664,27796,35.3,34.6,35.9,47795,849,2808,6505,114802,424,349,181,45720,1936,1676.0,19750,14395,4549,446100.0,1676.0,2001,34698,3995,11937,5227,31126,30052,106738,43274,6505,783,2758,29770,694095,18944,55293,55293,18944,14264,41890,57630.0,12892.000000000002,11.57388976237299,0.0,0,1,801
4.4,4205.0,40.3929551,-104.7197279,80634.0,greeley,8,32155,107445,54093,53352,31.6,30.8,32.5,91556,2657,1557,41053,57537,2206,1681,1536,26273,15921,1063.0,36449,21063,13658,274800.0,1063.0,1983,65815,14100,10371,4594,53133,50143,63896,31080,41053,2544,1427,49376,1163365,34721,105143,105143,34721,23143,85144,32155.0,18502.0,19.15131824182542,0.0,0,1,806
4.3,4985.0,39.7793268,-104.8899756,80238.0,denver,8,20000,715878,358669,357209,34.6,34.4,34.8,517163,65745,25873,211409,72661,15988,9630,9584,45636,83516,1397.0,306269,145172,142584,427600.0,1397.0,1970,519573,70359,161125,68300,426849,408318,76211,32308,211409,63132,25414,400938,9014680,287756,709801,709801,287756,138396,597236,20000.0,21435.5,8.134538041227549,0.0,0,1,802
4.4,5467.0,38.826039,-104.8391577,80905.0,colorado springs,8,16000,471686,236066,235620,34.7,33.3,36.4,364404,29617,13271,84879,67719,8717,7017,6635,35506,52298,1196.0,194008,111167,73621,294500.0,1196.0,1984,313413,48687,74810,37299,242373,228329,65750,32830,84879,27900,13010,235062,4970330,184788,457146,457146,184788,117164,381167,16000.0,24054.800000000003,7.264753928416709,0.0,0,1,809
4.4,2653.0,39.5627021,-105.1118784,80127.0,littleton,8,45255,46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359.0,21189,11956,8344,446500.0,1359.0,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,45255.0,11673.2,8.358402523347195,0.0,0,1,801
4.5,4654.0,39.0777896,-108.5203578,81501.0,grand junction,8,31660,62218,30402,31816,39.2,38.3,40.7,56715,524,966,10070,54570,1738,1152,1290,31427,8069,895.0,27219,15622,10138,251400.0,895.0,1984,43179,8774,9407,3246,31969,29955,52074,35103,10070,453,923,29278,426885,25760,61421,61421,25760,13527,52092,31660.0,20943.0,161.21782381257074,0.0,0,1,815
4.4,3455.0,40.5219063,-105.0421904,80528.0,fort collins,8,27425,166069,83149,82920,29.9,29.5,30.3,143235,2528,5606,20352,70528,3664,2290,2031,35489,25078,1373.0,64262,34046,27480,398800.0,1373.0,1991,99868,12232,31821,17514,98235,92364,64807,36881,20352,2357,5524,91189,1670165,61526,164016,164016,61526,33565,141657,27425.0,15202.000000000002,19.151318241825475,0.0,0,1,805
4.4,5229.0,38.3207967,-104.6136154,81008.0,pueblo,8,62000,111776,55522,56254,38.2,36.5,40.4,84264,2907,891,55730,42902,4307,3430,3140,24242,23556,826.0,48823,25589,19228,149600.0,826.0,1966,76527,18283,10500,3928,49092,45320,48784,40472,55730,2258,734,44564,836820,44817,108681,108681,44817,25212,91155,62000.0,23007.6,36.97381760254384,0.0,0,1,810
4.3,3120.0,40.1427313,-105.1313228,80503.0,longmont,8,45970,95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437.0,38399,23569,13204,396000.0,1437.0,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,45970.0,13416.0,19.218390895070456,0.0,0,1,805
4.4,2307.0,39.066527,-104.85558,80132.0,monument,8,51800,7691,3764,3927,35.6,34.2,37.0,7314,10,76,450,100339,153,68,63,39616,417,1598.0,2693,2094,501,410800.0,1598.0,2003,4901,495,1764,1004,3884,3647,89571,60781,450,10,76,3662,102450,2595,7596,7596,2595,1938,5697,51800.0,10150.8,14.97604204229738,0.0,0,1,801
4.5,5012.0,41.2685405,-72.9765202,6516.0,west haven,9,82800,54666,27096,27570,35.0,34.8,35.5,32863,10537,2179,14660,64255,985,695,828,30103,5698,1164.0,21750,10140,9589,196800.0,1164.0,1958,35848,11643,5018,3360,30041,27639,65833,35164,14660,9544,2123,26898,609630,19729,54378,54378,19729,12564,45271,82800.0,22554.0,18.605170849260865,0.0,0,1,651
4.4,4776.0,41.7993136,-72.5496515,6042.0,manchester,9,44690,35946,16883,19063,34.7,33.5,36.3,21796,7397,1602,6678,61631,1225,521,639,33458,4763,1147.0,15911,8034,7147,165400.0,1147.0,1952,24755,6919,4104,2515,19498,18423,60237,39250,6678,6124,1531,17957,381755,15181,35774,35774,15181,8453,29082,44690.0,21014.4,20.539090389778234,0.0,0,1,604
4.4,4645.0,41.5370746,-73.0031432,6705.0,waterbury,9,80000,107841,51994,55847,36.4,34.4,39.1,64229,23255,1866,39519,46329,4211,3095,2211,25082,22591,986.0,48390,18976,23159,132700.0,986.0,1957,71644,23058,7090,4230,52201,47324,62301,35426,39519,20365,1826,46666,1158425,42135,106840,106840,42135,25223,85955,80000.0,20438.0,18.60517084926104,0.0,0,1,670
4.4,2864.0,41.3693278,-72.1199136,6320.0,new london,9,52280,27001,12995,14006,31.8,30.2,35.9,15484,4060,763,9048,47424,915,836,539,26242,5571,1034.0,12233,4373,6618,186900.0,1034.0,0,16515,4118,2634,1314,13251,12266,61174,32472,9048,3442,639,13200,235975,10991,25374,25374,10991,5870,22662,52280.0,12601.6,37.09271593471135,0.0,0,1,632
4.4,2516.0,41.4078869,-73.4170606,6810.0,danbury,9,18430,84650,42104,42546,38.9,38.3,39.7,51707,8187,5219,24554,73204,1159,1158,1358,36512,8939,1475.0,33592,17711,13363,311200.0,1475.0,1972,58479,14094,11214,6245,48319,45405,76522,37093,24554,6921,5182,44330,1192435,31074,83157,83157,31074,20002,69799,18430.0,11070.4,23.21316994788081,0.0,0,1,681
4.4,5117.0,39.6381575,-75.6494296,19701.0,bear,10,4130,21397,10443,10954,36.7,34.7,39.0,9118,8853,1384,3939,76920,172,203,140,35597,1391,1430.0,8512,4620,3330,222700.0,1430.0,1995,14941,4186,3626,1351,12474,11371,82824,30156,3939,8571,1321,11243,292090,7950,21180,21180,7950,4620,17861,4130.0,22514.800000000003,14.273051922457553,0.0,0,1,197
4.3,2329.0,39.44377,-75.7400823,19709.0,middletown,10,47030,22350,10514,11836,39.7,37.1,43.0,13785,6222,844,1560,91663,174,50,212,41984,1262,1311.0,8837,6439,1878,294800.0,1311.0,2004,15253,3498,3420,1766,11318,10543,90413,47105,1560,6038,844,10332,356820,8317,22212,22212,8317,5972,17579,47030.0,10014.7,14.273051922457704,0.0,0,1,197
4.5,2947.0,38.6644037,-75.5955945,19973.0,seaford,10,64320,7897,3591,4306,37.9,38.0,37.8,4799,2123,204,979,52840,236,218,183,24204,1290,868.0,3261,1537,1471,167700.0,868.0,1979,5234,1811,656,158,3843,3483,55750,40112,979,2072,204,3427,88965,3008,7629,7629,3008,2098,6321,64320.0,13261.5,17.91399046947899,0.0,0,1,199
4.4,3255.0,39.0987129,-75.5450261,19934.0,camden ,10,10760,3529,1836,1693,36.6,32.7,42.8,1960,1213,187,243,70061,44,24,27,29768,193,1569.0,1549,1088,311,218300.0,1569.0,2002,2615,647,918,198,1614,1568,68933,50197,243,1213,187,1715,34215,1399,3332,3332,1399,1084,2921,10760.0,14322.000000000002,26.02415371933312,0.0,0,1,199
3.9,664.0,38.5727961,-75.2851585,19966.0,millsboro,10,47940,4448,1794,2654,41.5,39.0,42.0,3276,884,72,42,50931,11,61,137,27650,607,1237.0,1984,1192,562,212200.0,1237.0,2005,2986,540,566,495,1894,1870,72411,-666666666,42,884,72,1856,44075,1754,4256,4256,1754,1136,3422,47940.0,2589.6,17.913990469479014,0.0,0,1,199
4.0,1318.0,30.4762153,-81.6433678,32218.0,jacksonville,12,35000,902488,436884,465604,35.9,34.7,37.5,507948,278694,43628,94029,55531,24427,14106,14397,30906,131987,1089.0,389130,196649,152160,187700.0,1089.0,1984,615004,150851,121612,42422,457727,432688,63298,32200,94029,274784,43235,439359,10206855,348809,880571,880571,348809,213174,727393,35000.0,5272.0,16.302972180580024,0.0,0,1,322
4.4,246.0,26.800072,-80.084136,33403.0,west palm beach,12,76600,111006,53458,57548,39.1,37.3,41.1,62502,37867,2346,25538,54603,3209,2240,1981,34131,18269,1381.0,54463,21128,22721,263400.0,1381.0,1986,80028,16789,17012,7855,59979,55648,65674,25405,25538,36905,2279,54448,1196300,43849,109891,109891,43849,22750,94861,76600.0,1082.4,10.289997306337884,0.0,0,1,334
4.4,4929.0,28.9181378,-81.2963137,32763.0,orange city,12,51825,12232,6080,6152,47.9,42.5,53.7,9441,1361,58,1933,42369,521,230,497,29941,1504,1166.0,6372,3028,2485,143800.0,1166.0,1989,9473,2710,1223,658,5319,5169,53623,45348,1933,1361,58,5016,132320,5513,11917,11917,5513,3239,10355,51825.0,21687.6,7.775644961978705,0.0,0,1,327
4.4,273.0,30.7268486,-86.5702667,32536.0,crestview,12,15475,24687,12123,12564,32.2,31.3,32.5,17384,4495,508,2469,50188,520,504,542,27787,2630,1036.0,9896,5270,3714,171200.0,1036.0,1998,15807,3412,2562,1251,11470,10827,53942,19225,2469,4259,461,11660,319905,8984,22684,22684,8984,5971,19690,15475.0,1201.2,29.21146309299074,0.0,0,1,325
4.4,289.0,28.8947057,-82.483582,34461.0,lecanto,12,39825,7224,4140,3084,45.5,38.4,55.2,6457,494,24,264,41405,129,138,157,20204,582,842.0,2841,1920,464,175900.0,842.0,1986,5635,2301,394,172,2315,2175,46563,46280,264,450,24,2160,43780,2384,5843,5843,2384,1490,6652,39825.0,1271.6,24.980677609404133,0.0,0,1,344
4.4,5007.0,28.9318796,-81.9307616,32159.0,lady lake,12,37375,15695,7448,8247,66.6,67.5,65.8,14051,738,430,948,40322,361,216,517,27124,2060,1056.0,9321,5649,2221,156600.0,1056.0,1992,13037,4132,1441,969,4980,4719,43640,31771,948,726,378,4658,91340,7870,15612,15612,7870,4596,14141,37375.0,22030.800000000003,21.561244774781947,0.0,0,1,321
4.4,3729.0,28.6192025,-81.2598579,32765.0,oviedo,12,53575,41062,20196,20866,36.3,35.1,37.8,30925,2861,2976,8473,98922,426,289,132,38209,2220,1674.0,13765,10161,2893,315200.0,1674.0,1996,26937,3066,9019,3999,22562,21527,68836,38438,8473,2822,2935,21323,527595,13054,40929,40929,13054,10790,32683,53575.0,16407.600000000002,10.6980926008942,0.0,0,1,327
4.4,7667.0,28.3477397,-81.6080047,34747.0,kissimmee,12,36950,72410,36804,35606,35.3,33.4,38.9,43123,7600,2007,50423,41399,1996,1339,1581,20188,17916,1177.0,28868,10155,12681,201300.0,1177.0,1992,49240,12176,6771,1982,36618,34430,35464,24309,50423,5416,2007,33728,1037055,22836,71829,71829,22836,15732,58275,36950.0,33734.8,14.984498443854468,0.0,0,1,347
4.5,6729.0,27.8145612,-82.7788238,33708.0,saint petersburg,12,63000,264001,127935,136066,43.1,42.4,44.0,182236,56130,9185,22091,60798,6001,4763,4880,38802,30052,1168.0,138225,69884,42073,222900.0,1168.0,1968,198834,40326,47446,17751,143087,136434,71310,29506,22091,55162,9096,135861,2882690,111957,260665,260665,111957,59448,227298,63000.0,30280.5,27.21340864084492,0.0,0,1,337
4.4,3242.0,27.9238373,-82.3374333,33619.0,tampa,12,71000,395912,195017,200895,35.9,35.3,36.3,243907,92331,17789,103574,55634,14209,7175,7746,37834,67441,1178.0,174041,77308,79397,254600.0,1178.0,1981,270708,58138,65186,27436,209118,197045,75894,26846,103574,86493,17485,196037,4401190,156705,392208,392208,156705,85195,324973,71000.0,14264.8,8.663605466410486,0.0,0,1,336
4.6,6569.0,25.7697509,-80.3421925,33174.0,miami,12,45000,461080,229929,231151,40.1,39.0,41.5,301532,73696,6016,334116,44268,22096,12541,11677,31437,97798,1242.0,209161,54878,125798,344300.0,1242.0,1974,346471,85283,65359,26111,245698,231627,63619,25144,334116,64369,5514,227326,6026140,180676,454921,454921,180676,100688,393444,45000.0,30217.4,9.366786482169177,0.0,0,1,331
4.5,5085.0,26.303322,-80.1870497,33073.0,pompano beach,12,58050,111202,58685,52517,42.1,41.4,42.9,65038,33581,1910,26613,52565,2991,1905,2546,29820,18581,1314.0,55421,22598,20159,227600.0,1314.0,1974,82336,21137,13495,5539,55538,51193,61108,27753,26613,32913,1894,50241,1217280,42757,107841,107841,42757,23846,92768,58050.0,22882.5,16.826791888946794,0.0,0,1,330
4.5,2055.0,28.2653856,-80.7214672,32955.0,rockledge,12,61500,27739,13797,13942,47.2,44.3,49.0,21888,4021,462,2746,70028,395,300,374,33685,2131,1333.0,12471,8706,2062,226800.0,1333.0,1991,20856,4706,4006,2018,14143,13493,49118,29959,2746,3933,461,13429,323050,10768,27361,27361,10768,7486,23800,61500.0,9247.5,12.119712359482724,0.0,0,1,329
4.5,5039.0,25.4595871,-80.4757475,33034.0,homestead,12,32275,68937,34371,34566,30.8,30.2,31.6,42690,14933,465,45045,50723,1906,848,1124,19404,15755,1303.0,21053,8025,11367,235800.0,1303.0,2001,40335,7899,6372,2495,32388,30341,31528,34566,45045,14166,465,29698,1147830,19392,68542,68542,19392,15601,49149,32275.0,22675.5,15.41101807727958,0.0,0,1,330
4.3,5565.0,29.6170211,-82.3895885,32608.0,gainesville,12,25175,133611,63945,69666,26.4,26.2,26.6,86243,27674,8986,16360,38028,8184,3357,3243,24300,35856,965.0,60885,19798,31382,179500.0,965.0,1982,71243,10660,18182,9353,67414,64008,43151,21928,16360,27202,8895,62352,1089555,51180,131735,131735,51180,18972,118763,25175.0,23929.5,34.1820328429438,0.0,0,1,326
4.4,5041.0,27.7984862,-82.333913,33578.0,riverview,12,60950,95849,46084,49765,36.0,35.1,36.5,63068,18165,2952,25115,75385,1459,977,937,31546,7901,1461.0,35520,23379,9703,227400.0,1461.0,2004,64606,14436,13536,5632,51390,48390,64763,34635,25115,16893,2751,48318,1530525,33082,95174,95174,33082,24057,75209,60950.0,22180.4,8.663605466410196,0.0,0,1,335
4.4,5495.0,27.9985195,-81.9576142,33803.0,lakeland,12,38250,110335,53187,57148,40.8,38.9,42.3,78181,21404,2180,18029,50136,3084,2083,1788,29398,16393,1056.0,50078,22875,18875,160400.0,1056.0,1981,77619,21378,12844,5001,50040,46931,54208,28028,18029,20612,2128,46447,1013175,41750,108986,108986,41750,24433,92072,38250.0,24178.000000000004,23.74692569032091,0.0,0,1,338
4.4,5635.0,27.4388501,-82.4551,34202.0,bradenton,12,7950,57346,27282,30064,45.3,41.0,47.5,43337,9302,1010,11401,48369,1505,946,1330,28045,7676,1158.0,28310,13000,9350,192800.0,1158.0,1981,42131,11996,7337,2393,25985,24498,48534,31102,11401,9082,1010,24139,589940,22350,56334,56334,22350,13033,47570,7950.0,24794.000000000004,25.93241906234785,0.0,0,1,342
4.2,3984.0,29.1586435,-82.1759826,34474.0,ocala,12,50750,60021,29916,30105,38.6,35.9,40.7,43773,11179,1771,9661,42361,2054,1671,1728,28915,10955,973.0,27029,10967,12926,149800.0,973.0,1982,41629,11244,7301,2867,27793,25383,51728,30282,9661,10934,1771,25095,461640,23893,57459,57459,23893,13239,48863,50750.0,16732.8,21.56124477478189,0.0,0,1,344
4.4,6387.0,28.1905158,-82.3795831,33544.0,wesley chapel,12,75875,60534,29219,31315,36.5,34.6,37.9,42833,6022,4248,14089,86945,554,261,461,36167,3585,1537.0,21869,15261,4990,242000.0,1537.0,2003,39902,6629,10610,4925,32436,31032,72291,31696,14089,5841,4164,30555,835425,20251,60419,60419,20251,15315,47865,75875.0,28102.800000000003,18.60409920117778,0.0,0,1,335
4.4,3084.0,26.0654038,-81.6988907,34114.0,naples,12,47625,21750,9847,11903,65.4,64.9,65.6,19434,1318,201,944,118141,334,203,516,114338,1626,1382.0,19360,8328,2125,1018000.0,1382.0,1981,18719,2634,6206,2819,7520,7333,150094,26902,944,1312,201,7157,127995,10453,21512,21512,10453,6193,19913,47625.0,13569.6,27.359632268195227,0.0,0,1,341
4.4,4581.0,25.9801086,-80.3560147,33027.0,hollywood,12,32000,153834,77041,76793,40.6,39.2,42.4,100564,26596,3756,62739,54317,3619,2142,2365,31781,17693,1262.0,69538,32502,24593,281300.0,1262.0,1969,111783,27673,19443,8005,86264,80913,52639,30706,62739,25108,3550,78964,2216260,57095,152445,152445,57095,35434,129318,32000.0,20156.4,14.559711749979884,0.0,0,1,330
4.4,4447.0,28.5532337,-81.5291558,34761.0,ocoee,12,51075,47433,23534,23899,34.9,35.3,34.5,26056,10312,3311,13197,79273,546,330,408,29661,5121,1415.0,15467,10360,4068,266100.0,1415.0,1997,31477,5761,6993,2805,26076,24472,69063,45053,13197,9619,3230,24036,731210,14428,47214,47214,14428,11474,37285,51075.0,19566.800000000003,12.69805697293295,0.0,0,1,347
4.2,405.0,29.9243546,-81.4129458,32084.0,saint augustine,12,62550,9818,4376,5442,51.8,49.9,55.7,9097,194,240,633,58491,207,123,105,29751,816,1478.0,4697,2846,1216,228600.0,1478.0,1993,7869,1442,1352,447,4691,4575,61616,35179,633,194,240,4563,92475,4062,9818,9818,4062,2726,8863,62550.0,1701.0,24.317574952417843,0.0,0,1,320
4.4,5840.0,28.4709563,-81.3107296,32812.0,orlando,12,53000,284817,136773,148044,33.9,33.5,34.3,163539,68919,13246,92996,55183,7982,5233,5239,34033,45376,1253.0,136180,42267,70971,262500.0,1253.0,1989,200804,38748,51196,19856,165556,157221,60223,26495,92996,66425,13038,155029,3865415,113238,282967,282967,113238,61667,233244,53000.0,25696.000000000004,10.698092600894276,0.0,0,1,328
4.5,4287.0,29.1069971,-81.0322706,32128.0,port orange,12,58575,63815,31336,32479,45.7,43.9,48.2,55873,2553,2089,4205,56242,1502,1490,1122,30241,7989,1214.0,30123,19239,7308,202800.0,1214.0,1988,47119,11501,8530,3313,31101,29634,70000,32972,4205,2511,2088,29242,624500,26547,63684,63684,26547,16244,54775,58575.0,19291.5,20.611018873416505,0.0,0,1,321
4.4,5510.0,28.5342018,-82.5149086,34613.0,brooksville,12,8800,8384,3790,4594,50.4,47.1,52.0,6800,870,59,923,33441,371,276,366,24807,1533,840.0,4659,2372,1625,64500.0,840.0,1979,6168,1919,1001,246,2929,2781,53824,21944,923,845,59,2771,64670,3997,8161,8161,3997,2092,7167,8800.0,24244.000000000004,24.98067760940404,0.0,0,1,346
4.4,5422.0,30.2612857,-81.5305167,32246.0,jacksonville,12,35000,902488,436884,465604,35.9,34.7,37.5,507948,278694,43628,94029,55531,24427,14106,14397,30906,131987,1089.0,389130,196649,152160,187700.0,1089.0,1984,615004,150851,121612,42422,457727,432688,63298,32200,94029,274784,43235,439359,10206855,348809,880571,880571,348809,213174,727393,35000.0,23856.800000000003,14.99134874036138,0.0,0,1,322
4.4,3730.0,28.8107194,-81.3346319,32771.0,sanford,12,63650,60337,30401,29936,34.7,31.8,36.5,31112,17300,2307,16278,52664,1888,763,1279,26014,9811,1171.0,24340,11384,10852,176600.0,1171.0,1988,41219,10441,7248,2449,30318,28483,58540,40421,16278,16474,2297,28314,688320,22236,59152,59152,22236,14084,47859,63650.0,16412.0,7.775644961978702,0.0,0,1,327
4.5,5346.0,30.1814187,-82.6877734,32055.0,lake city,12,37775,12166,6038,6128,38.2,38.6,38.1,6922,4114,266,685,40397,443,574,291,24161,2327,866.0,5400,1874,2695,117300.0,866.0,1989,8122,2654,1199,480,5287,4963,54000,22333,685,3969,266,4958,99160,4569,11567,11567,4569,2321,9450,37775.0,24057.0,42.8916312082777,0.0,0,1,320
4.4,7066.0,30.1543143,-81.7489482,32073.0,orange park,12,52125,8764,4685,4079,45.7,42.0,49.5,5825,1676,156,1315,62979,156,74,157,34828,956,1003.0,3602,2009,1352,201400.0,1003.0,1977,6467,1210,1458,454,4570,4334,48073,50556,1315,1605,149,4290,110665,3361,8432,8432,3361,2271,7364,52125.0,31090.4,14.991348740361335,0.0,0,1,320
4.4,4813.0,26.6805068,-80.1835605,33411.0,west palm beach,12,76600,111006,53458,57548,39.1,37.3,41.1,62502,37867,2346,25538,54603,3209,2240,1981,34131,18269,1381.0,54463,21128,22721,263400.0,1381.0,1986,80028,16789,17012,7855,59979,55648,65674,25405,25538,36905,2279,54448,1196300,43849,109891,109891,43849,22750,94861,76600.0,21177.2,10.28999730633792,0.0,0,1,334
